level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,2,2,1,1,270,586,700,43,22,"HKalita, Keuforge oder Stahlhammer"
5,1,2,3,1,1,275,675,176,44,47,Salfan
5,1,2,6,1,1,270,1078,405,39,33,ec) Kirhen:Antheil
5,1,2,7,1,1,267,1167,311,39,56,Bufammen: 84 9
5,1,2,8,1,1,278,1787,224,46,39,Kalkberg
5,1,2,9,1,1,274,1832,247,43,24,SKalkbruch
5,1,6,2,1,1,1331,669,266,46,0,Kallendprf
5,1,6,3,1,1,1334,1202,423,57,39,SKalligel- Vorwerk
5,1,6,4,1,1,1331,1296,240,44,59,Kallina
5,1,6,6,1,1,1332,1922,181,36,41,Kallnauu
5,1,6,7,1,1,1332,1965,362,42,51,KMaly if Podewils
5,1,6,8,1,1,1334,2008,183,44,72,Kalmfe
5,1,6,9,1,1,1331,2098,287,44,83,Kalowiee
5,1,6,10,1,1,1332,2186,232,46,66,Saltafche
5,1,6,11,1,1,1332,2275,220,45,50,Kaltdorf
5,1,6,12,1,1,1332,2635,365,43,14,Eihelfretiham
5,1,6,13,1,1,1330,2723,263,37,89,Kalte Berg
5,1,6,14,1,1,1331,2857,359,47,66,Saltebortichen
