level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,4,4,1,1,1332,985,256,44,92,Buchwald
5,1,4,5,1,1,1331,1439,221,42,58,Waldhof
5,1,4,6,1,1,1329,1492,272,43,58,Biuchwalde
5,1,4,7,1,1,1330,1819,268,44,18,Bnehivalde
5,1,4,8,1,1,1326,2137,269,44,47,Buchwalde
5,1,4,9,1,1,1326,2231,301,40,39,Buchwaldsdorff
5,1,4,10,1,1,1323,2323,210,35,89,Buchwaldt
5,1,4,11,1,1,1321,2366,338,34,56,Buchwäalew
5,1,4,12,1,1,1322,2414,193,37,87,Buchwalt
5,1,4,13,1,1,1322,2503,272,41,87,Buchweldchin
5,1,4,14,1,1,1322,2592,296,41,91,Buchweldichen
5,1,4,15,1,1,1319,2691,223,46,26,Biuchwiß
5,1,4,16,1,1,1319,3066,189,43,62,Buckau
