level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,3,7,1,1,266,1289,189,43,36,1Utrata
5,1,3,8,1,1,271,1380,201,43,87,Utrata
5,1,3,9,1,1,273,1435,346,78,57,lltrate-a)?u%Ie
5,1,3,10,1,1,271,1557,298,46,0,Utfichendovf
5,1,3,11,1,1,269,1915,139,49,72,Mttig
5,1,10,1,1,1,1339,259,159,38,0,Waescou
5,1,10,2,1,1,1339,304,165,40,34,Wehilsko
5,1,10,3,1,1,1339,396,139,35,86,Vconar
5,1,10,4,1,1,1339,486,151,35,89,Vdanyn
5,1,10,5,1,1,1339,573,217,40,50,Vegbiirel
5,1,10,6,1,1,1336,663,137,42,74,Veiono
5,1,10,7,1,1,1330,706,387,44,39,WMerlorenwaffer
5,1,10,8,1,1,1331,1065,100,42,86,Anth.
5,1,10,9,1,1,1334,1199,147,41,76,Hierbei:
5,1,10,10,1,1,1336,1244,250,43,58,Eulenberg
5,1,10,11,1,1,1335,1290,102,42,77,Anth.
5,1,10,12,1,1,1336,1468,218,39,56,WBerlorne
5,1,10,13,1,1,1336,1557,192,45,90,Werona
5,1,10,14,1,1,1335,1647,190,45,7,WMevfail:
5,1,10,15,1,1,1335,1737,313,46,37,Wetfermiihile
5,1,10,16,1,1,1340,1832,128,30,73,Vesuro
5,1,10,17,1,1,1339,1921,88,36,23,Vyis
5,1,10,18,1,1,1339,2010,113,40,79,Viasd
5,1,10,19,1,1,1331,2052,176,38,14,Sziłarci
5,1,10,20,1,1,1331,2142,190,43,76,Wicarie
5,1,10,21,1,1,1327,2231,361,46,52,Wicariengrnnd
5,1,10,22,1,1,1330,2375,172,44,82,Wictor
5,1,10,23,1,1,1331,2475,392,46,24,Wictorfretfchanr
5,1,10,24,1,1,1335,2576,375,44,13,Wiedweidnelihile
5,1,10,25,1,1,1335,2676,188,43,71,Wieban
5,1,10,26,1,1,1330,3309,341,43,36,Hohenvorwerf
