level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,3,1,1,1,287,1727,384,47,90,Pietruchowe
5,1,3,2,1,1,283,1828,642,38,81,Pietrzkowice if Petrzfowis
5,1,3,3,1,1,279,1918,145,43,79,Pieke
5,1,3,6,1,1,282,2695,200,47,0,Pietisfe
5,1,3,7,1,1,283,2785,160,48,15,Wiekky
5,1,3,8,1,1,278,2967,264,34,34,Piln ist Piela
5,1,3,9,1,1,280,3060,132,42,80,Pitawa
5,1,3,10,1,1,278,3103,496,44,76,"Pilawa, ober Neumühle"
5,1,3,11,1,1,277,3237,242,47,33,Pilchomwik
5,1,5,1,56,1,1327,2750,102,39,55,Pilez
5,1,5,1,57,1,1325,2794,162,41,54,Pilczicz
5,1,5,1,58,1,1323,2839,164,43,50,Piley
5,1,5,1,59,1,1323,2885,287,45,89,Pilgerimishayn
5,1,5,1,61,1,1323,2973,293,47,8,Bilgersdorf
