level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,2,1,1,1,273,262,316,42,47,WBWaumgarten
5,1,2,2,1,1,270,1022,628,42,72,Solgenau ober bie Folgebhdaufer
5,1,2,3,1,1,269,1107,286,44,10,WJaunmedorf
5,1,2,4,1,1,269,1198,497,42,33,Baunast
5,1,2,5,1,1,270,1511,265,44,51,BPaufdhwik
5,1,2,6,1,1,269,1955,268,44,43,Waufdiwig
5,1,2,7,1,1,267,2448,267,44,21,Baufedwię
5,1,2,8,1,1,267,2988,289,43,40,Gdlefhwię
5,1,2,10,1,1,271,3167,176,43,52,Bautte
5,1,5,2,1,1,1335,473,204,44,35,Wautfidh
5,1,5,3,1,1,1331,1057,172,43,34,Wawef
5,1,5,4,1,1,1331,1103,214,42,57,Wawelfe
5,1,5,5,1,1,1332,1197,265,37,73,Bawmgarthen
5,1,5,6,1,1,1334,1284,234,38,18,Bawmgartin
5,1,5,7,1,1,1330,1332,186,33,78,Bawtsche
5,1,5,8,1,1,1331,1376,208,36,82,Buysanum
5,1,5,9,1,1,1331,1418,195,39,0,Hłazarm
5,1,5,10,1,1,1330,1462,195,41,0,HFazam
5,1,5,11,1,1,1329,1556,115,36,43,Beala
5,1,5,12,1,1,1330,1596,160,42,89,Weata
5,1,5,13,1,1,1331,1639,263,43,51,Weatenbof
5,1,5,14,1,1,1332,1727,286,44,51,WVWecatcuthal
5,1,5,15,1,1,1331,1816,297,43,9,Weateniwvald
5,1,5,16,1,1,1326,1951,195,44,4,Wcatich
5,1,5,17,1,1,1327,2041,185,44,71,WBechau
5,1,5,18,1,1,1327,2402,347,34,83,Die GutEmiihie
5,1,5,19,1,1,1327,2451,154,35,32,Bechor
5,1,5,20,1,1,1328,2495,362,35,92,"Bechowo, ist Beidhau"
5,1,5,21,1,1,1322,2533,322,53,40,Wedenmiihle
5,1,5,22,1,1,1327,2624,201,42,48,Wederu
5,1,5,23,1,1,1325,3118,209,42,21,BecFeru
