level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,2,2,1,1,271,586,201,43,0,Kalita
5,1,2,3,1,1,275,675,176,44,42,Salfau
5,1,2,7,1,1,267,1167,310,39,80,3ufammen: 84 ©.
5,1,2,8,1,1,278,1787,224,46,36,Staltberg
5,1,2,9,1,1,274,1832,247,43,34,$alfbrudy
5,1,2,10,1,1,273,1875,463,43,14,Sialfb5dufer an ber Lehne
5,1,2,11,1,1,271,1965,234,43,47,Sialthau$
5,1,2,12,1,1,270,2053,228,45,37,stalFlciye
5,1,2,13,1,1,270,2098,259,44,19,Saltmiible
5,1,2,15,1,1,269,2587,248,46,62,Salfreuth
5,1,2,16,1,1,280,3168,161,44,31,Sallen
5,1,4,2,1,1,1331,669,265,46,15,$tallenborf
5,1,4,3,1,1,1334,1205,435,53,0,Salligel:Borwert
5,1,4,4,1,1,1331,1296,239,44,27,K.allina
5,1,4,6,1,1,1332,1922,181,36,84,Kalinauu
5,1,4,8,1,1,1334,2008,183,44,48,Stalmfc
5,1,4,9,1,1,1331,2098,287,44,59,Halowiec
5,1,4,10,1,1,1332,2186,232,46,73,Sialtafdhe
5,1,4,11,1,1,1332,2275,220,45,66,Saltoorf
5,1,4,12,1,1,1332,2635,365,42,32,Gidheltretfidham
5,1,4,13,1,1,1330,2723,262,37,49,Salte Werg
5,1,4,15,1,1,1329,2947,205,44,19,Kaltecte
