level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,2,1,1,1,286,267,336,37,74,Flaki ifi Stałfen
5,1,2,2,1,1,284,356,198,50,46,Glegelei
5,1,2,3,1,1,313,443,394,48,4,sIcifcher:Xiifterm
5,1,2,5,1,1,288,675,229,36,72,Fieischoern
5,1,2,6,1,1,288,808,261,40,49,Hilemigisdorff
5,1,2,7,1,1,290,897,248,47,15,TGlensberg
5,1,2,8,1,1,290,1121,201,58,53,%Ibgclci
5,1,2,9,1,1,292,1211,254,85,44,Ęlbficlmię
5,1,2,10,1,1,294,1302,274,50,17,Gloshaufer
5,1,2,11,1,1,293,1389,401,53,26,Glóśwarterhane
5,1,2,12,1,1,299,1483,300,41,4,Fioreiznma
5,1,2,13,1,1,297,1570,301,51,57,Gloreusdorf
5,1,2,13,2,1,299,1600,264,101,44,Śłlorcntine
5,1,2,14,1,1,300,1708,198,50,48,%lorian
5,1,2,17,1,1,309,2630,506,52,61,Glorianshof ober Florian
5,1,2,18,1,1,312,2732,247,52,9,Florsdorf
5,1,2,19,1,1,312,2823,247,51,56,Florsdorf
5,1,2,20,1,1,312,2882,152,48,52,Flofte
5,1,5,2,1,1,1327,344,163,64,57,;slud)t
5,1,5,3,1,1,1328,388,624,48,0,Wluchthanfer ober bie Neubdujer
5,1,5,4,1,1,1330,478,641,48,9,Rludthanfer odber Kapellendórfel
5,1,5,5,1,1,1331,572,235,38,8,Fochswinkiet
5,1,5,6,1,1,1332,613,227,49,6,Sórftehen
5,1,5,7,1,1,1335,975,173,47,21,TSórftel
5,1,5,8,1,1,1336,1021,218,48,0,Wóriterei
5,1,5,9,1,1,1338,1202,219,48,0,Górfterei
5,1,5,10,1,1,1339,1429,211,46,32,Góritącu
5,1,5,11,1,1,1348,2467,725,40,42,"Fogelgesangy,[. h. BTOBogelgejang"
5,1,5,12,1,1,1345,2516,218,36,79,Fogelsdorff
5,1,5,13,1,1,1351,2561,220,37,86,Fogelsdorff
5,1,5,14,1,1,1349,2603,210,44,0,Sobluną
5,1,5,15,1,1,1352,2652,421,43,0,Kolge oder Folgehdufer
5,1,5,16,1,1,1357,2737,530,48,33,Tolgchdufer oder Folgenau
5,1,5,18,1,1,1358,2919,507,46,40,Rolącnau oder Folgehduier
5,1,5,19,1,1,1358,3008,323,49,12,Jolgeubiufer
5,1,5,20,1,1,1357,3098,603,49,0,Rollmersdovrf (von Walbemar)
