level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,2,1,1,1,296,262,418,47,2,Piełner-9iihle
5,1,2,2,1,1,291,353,189,34,65,Fielok
5,1,2,3,1,1,288,530,167,46,0,ienti
5,1,2,4,1,1,289,620,242,39,58,Pierzów
5,1,2,5,1,1,288,711,180,49,17,qietcdhz
5,1,2,6,1,1,288,758,388,38,34,Pieterkowice
5,1,2,7,1,1,291,860,206,43,49,"E""ietna"
5,1,2,8,1,1,282,1310,346,48,35,Wietrafdhotwit
5,1,2,9,1,1,254,1400,339,78,69,bl'ietrmszyn
5,1,2,10,1,1,281,1491,229,44,70,Fietrki
5,1,2,11,1,1,286,1625,337,37,74,Pietrkosice
5,1,2,12,1,1,287,1671,329,45,80,Pietrowice
5,1,2,13,1,1,288,1727,383,46,75,Pietruchowe
5,1,2,14,1,1,284,1829,381,37,74,Pietrzkowice
5,1,2,15,1,1,279,1918,145,42,0,Wiete
5,1,2,18,1,1,282,2696,200,46,0,Wietisłe
5,1,2,19,1,1,283,2785,160,48,17,Wiegły
5,1,2,20,1,1,278,2967,126,34,39,PiFa
5,1,2,21,1,1,280,3060,132,41,44,Piłaee
5,1,2,22,1,1,279,3103,221,44,32,FPilawa
5,1,2,23,1,1,277,3237,242,47,39,pPilchowit
5,1,4,1,56,1,1327,2750,102,38,92,Pilcz
5,1,4,1,57,1,1326,2795,161,40,89,Pilczicz
5,1,4,1,58,1,1324,2839,163,43,72,Piley
5,1,4,1,59,1,1325,2885,285,45,75,Pilgerimishuyn
5,1,4,1,61,1,1323,2973,293,47,0,Pilgcrsoorf
